"",X12656,X12657,X12658,X12659,X12660,X12661,X12662,X12663,X12664,X12665,X12666,X12667,X12668,X12669,X12670,X12671,X12672,X12673
ENSRNOG00000032414,11.0371494448435,7.8973297552289,9.93006234159941,8.61853100375266,7.47673922439843,9.64717683227453,14.8205099678008,12.2643417204082,16.1755161257413,17.4050151178079,12.1369858167614,12.1971608965624,8.56518375087322,14.2172502927223,8.42358451242266,10.0035077072728,8.45896429971571,7.41599764996119
ENSRNOG00000031656,56.015975279803,47.1608901202087,44.8550251926093,51.5691223246519,46.4073469100592,44.2016102133306,49.7019312179838,55.8256550509866,53.5580071207063,49.8855862593738,49.4884477030309,49.0898080528314,51.2558627618045,55.9582876290067,45.9767713331673,44.993152312349,48.0484413600969,41.87657388579
ENSRNOG00000029185,132.543467227014,111.41035253563,122.173715732755,101.954380500437,127.053003095984,114.406747070019,111.276646664316,119.488275350699,115.598804189102,120.120975547902,111.875241956716,111.079494090916,135.735622494101,136.303460101758,113.130151775777,117.280943301103,113.776880175455,101.170536747636
ENSRNOG00000030237,153.592190283331,160.132861533992,147.508105552989,132.21394814548,148.606637549767,118.484871821844,122.821905810504,110.328186098942,127.325013822673,126.230311662486,125.848450719925,142.350404537658,147.366240429498,193.071270879105,136.471480927518,146.929348496866,148.603426886898,123.758713075958
ENSRNOG00000033064,14.1138769449547,14.8130705013333,14.8526573485461,14.4431426161789,14.6440961360631,13.4621967614013,13.1828845569941,15.3685941890592,16.092351518411,16.7457342421334,12.8983465506542,16.5138515842347,11.585538020918,12.8511799798985,8.61182103783993,10.9088025224106,10.935688081164,9.66120794765587
ENSRNOG00000029212,665.012672524044,616.348662365717,673.758973493905,537.237550755901,631.810246321062,544.758535397029,247.281437031814,245.490391947091,223.920705236804,261.734507642794,269.566485723568,228.282665668995,630.487683893226,579.365598227628,554.780099536038,606.185408216275,574.714227624379,545.143863947835
ENSRNOG00000016686,16.8975827783887,14.0991875856064,17.4412633435784,16.8108709139132,18.6145024828126,17.4087691018772,13.7969940860466,12.5187886440681,13.8469071204932,15.2513642572711,16.660364294595,16.062104884362,15.777970067398,16.3928437538862,19.1530664612068,18.1058963027561,18.9755145101731,18.9482141790293
ENSRNOG00000016580,809.374680307041,844.121930164833,843.885554380538,814.403825288672,848.841938703772,870.964664739258,824.17592862375,696.472119441935,803.494853721591,745.382958037639,753.747126553856,792.363711576683,803.278996088474,866.341554314179,896.994102744628,827.122607850657,891.353837221845,857.670333719365
ENSRNOG00000016213,43.5625544460194,36.8542055244015,33.9913672462441,43.6609098102195,37.1774412468363,41.3951587712143,40.8178133643574,43.2050876374545,40.7506575918418,40.7435581166868,43.1736322042731,40.6070089107777,40.391603372539,41.7916325330557,37.2237729012644,40.8287961627151,38.903615090134,42.9991790346374
ENSRNOG00000051682,26.5672977787383,25.476696555004,26.2679854250001,24.955856258119,27.6897169896687,23.9425388655541,26.4476503845285,26.4115906758998,25.6562813613943,28.0414132453572,25.6623353247391,29.2129532584334,27.1831884304029,25.8541455501107,24.5178074355989,29.5578757142494,27.2820650387227,26.3642118289905
ENSRNOG00000013673,9.57204111145719,9.68203704454616,9.63300919462848,9.7550405866651,9.48772425716766,8.41935432634868,9.41634611213861,11.7045584883563,11.6014627225754,10.8561584194408,11.8682702636228,10.6411444858898,10.9544192182221,9.15773061559694,10.6353636860755,10.4561551148417,11.6215500514112,10.2055013531576
ENSRNOG00000013521,37.0672408346735,33.5971147213975,37.0467710436593,31.9643320194124,37.3321324032032,35.0806430264528,36.1096403082881,40.1008351688035,38.3388839792634,42.6334966269538,48.7270869691381,45.0742818317409,42.8259187543661,43.2082980426508,42.4002773502392,42.5941210522338,42.4853387125361,36.841859884899
ENSRNOG00000013055,66.9554508357541,63.4017264529958,67.6008090178113,52.9897593032925,67.2390893007969,61.084169669811,62.3525875164657,62.4921644508765,55.2628815709773,50.9843877188313,51.9516736068017,56.4181434063215,70.8205456453781,71.5416082345529,62.7768812266583,66.8107573571701,64.0137838897405,57.2188442533703
ENSRNOG00000024039,10.3534322225966,10.0389785024096,11.0334026017771,9.56562232284636,10.5189986329468,10.655745319285,12.7734782042924,13.4856869539758,12.058868062892,11.7791516453852,10.9725517531607,10.6411444858898,10.2782205010479,10.0684441574795,12.1412558894137,10.4561551148417,10.8213777527895,11.5322165290681
ENSRNOG00000012099,48.2020641684094,39.9774432807067,40.6114088073104,35.6106335979231,38.0540244662486,35.7822558869819,32.5068644045133,36.4367994681006,36.800338743653,38.3701469642584,36.4109574502843,37.7961405560143,40.8424025173218,42.651750878167,36.3296494055324,41.688826237096,39.0941323040915,33.6441361275762
ENSRNOG00000050343,22.0254619452408,17.623984482008,20.4117948132877,14.8693337097711,21.7598893289389,23.6794340428557,28.8631478654684,26.7169269842917,30.4382462828859,27.5139885448176,28.0359893774637,26.3518908259064,19.474523054617,17.7083188699388,16.1883411858849,16.6121598577787,17.4513767985126,17.3153339625241
ENSRNOG00000029988,25.5417219453679,26.4136678818955,27.2015810297659,26.8973934622611,24.9052761750651,27.4506031681993,24.4824998915604,22.1368823584131,30.7709047122071,20.3498030291542,16.5707924435488,23.139469849034,16.1836892977026,22.8184337438355,26.0236996389371,24.9861368978035,29.682581934588,29.5959539241571
ENSRNOG00000011150,54.160171390847,63.4017264529958,60.8534589651861,60.7559081198608,62.4436634534241,65.4692500481176,42.6192013162448,38.0652597795241,42.9961019897596,38.8536196064197,42.1883418427648,39.603127355505,66.943673000246,53.226147003359,61.835698599572,62.2842832814811,62.7563702776206,61.3690814703211
ENSRNOG00000011032,10.5976169448276,12.2252449318233,12.0518705342489,10.8915501695775,11.7565278838817,13.3744951538351,8.02436451295291,8.29496971131341,6.36209246076714,7.77951433295961,6.44917327532711,6.47503603150843,11.6756978498746,11.1815384864471,13.1765567792086,11.6330383745208,12.1168948077009,13.233133421261
ENSRNOG00000061582,56.69969250205,56.8429271647549,51.8569922283525,56.1151606563017,61.8764625467456,56.5236860763721,53.4684696628393,53.8409690464392,51.3125627227885,52.2589974118021,45.7712158846132,47.2828212533406,56.1244935254588,60.2588793545633,48.1414913754658,55.4945721679475,56.3168884458551,50.07499330616
ENSRNOG00000010624,147.389898338662,143.713554472273,134.055841611592,125.110763252278,145.04874095333,136.551402980468,104.97178883271,110.786190561529,101.086580209967,107.199070384681,103.545059809419,103.249217959789,130.596512243578,133.267748295483,120.894908449239,125.745449822641,123.112223659376,120.663044332167
ENSRNOG00000048342,107.392440837216,109.625645246313,115.511238007836,123.311289746,112.769852991444,123.264609434199,105.012729467981,87.4279629695487,106.783355812092,92.1235143609228,104.172062766742,120.11442808837,92.7744639963005,98.4076577200887,107.247760356487,100.623518702567,125.969981868739,147.299402863908
ENSRNOG00000025462,23.4417333341809,26.2798148351967,26.3528577527061,24.6717288623909,25.7818593944773,26.4420346811888,28.2490383364158,24.4777940560844,26.4879274346972,28.2172214788704,29.3795671431568,27.0546079145972,25.1996721933586,26.2083119275095,29.6472527532194,25.2124606015879,30.0255129197116,24.5272215854221
ENSRNOG00000028941,48.0555533350708,45.1977121019597,41.5025682482232,46.59689289941,46.5104743476371,43.0614893149708,44.379648632862,47.4289065702092,50.2314228274948,47.7758874572152,46.4877906929829,42.4139957102684,37.9122080762336,40.7291334008593,36.7061224563669,36.9812931983794,43.3236144539494,38.8149234798428
ENSRNOG00000029304,31.4509922233593,27.39525689102,32.7182823306545,27.1815208579892,26.0912417072111,26.4420346811888,26.4885910197986,25.800918059116,30.2303347645602,28.6127900042752,26.020622728924,27.3055783034154,34.9369337206671,33.3422346722563,28.0472422871727,30.961082677713,27.7774097950124,29.0856788564992
ENSRNOG00000016544,12.551094722676,10.8867144648353,12.0943066981018,11.8386414886712,13.7675129166509,12.1466726479093,10.2760994528121,10.8903283326446,11.1024750785936,10.2847816605229,6.98660438160437,9.33609846403541,13.6141341724406,13.0029655702122,12.3765515461853,13.5341574863102,12.0025844793263,13.0290233941979
ENSRNOG00000048043,244.917276397744,241.470896244626,237.727389904444,222.708523684883,213.473795786272,224.2530105466,253.54535422815,264.930136914709,248.579011310235,270.217254909806,258.593933970408,258.951247182574,213.182915567787,230.81528767046,193.695384654367,210.707368223324,207.549452885367,196.966176115942
ENSRNOG00000018068,16.4580502783728,18.4717204444337,21.1332095987885,20.741299888152,21.656761891361,19.4259060758983,15.4346194968533,15.2668154195952,19.8763411519392,16.9654945340249,19.1683761238889,21.1819008162524,18.5278448505731,20.2886739052728,22.8236787068435,21.7270755633074,22.7477553465328,23.3365797608871
ENSRNOG00000018193,17.2394413895122,15.3484826881285,17.7383164905494,16.1479069905476,15.933189105787,17.8472771397079,21.8622992342697,20.7628689706495,20.6248226179118,21.9320771307731,20.4223820385358,21.1819008162524,18.8884841663994,20.1874835117303,17.4118786010971,18.1964257842699,16.1558597436012,18.539994124903
ENSRNOG00000060626,12.3557469448912,9.41433095114857,10.3968601439823,8.99736753139014,9.07521450685602,10.4803421041528,7.94248324241257,8.80386355863325,8.81544837701067,10.2408296021446,9.1363288067134,8.13144059770826,12.712535882875,11.3333240767609,11.2000732623273,11.4519794114933,11.8882741509518,11.4981981912242
ENSRNOG00000015686,73.6949491693311,63.7140502286264,68.746585441842,63.7866003409606,72.1892063045366,59.3301375184883,67.8386326426682,72.1102581652215,68.402889529163,74.6305951263583,66.3727416252415,65.0515247816661,74.7875781194667,72.958273744148,60.4709837902968,64.4117260970549,64.6996458599877,60.2804946593176
ENSRNOG00000016122,85.6600005586526,81.8734468974295,79.9921688628841,71.4106854596649,71.8282602730139,67.6617902372709,30.0094856530331,34.0958877704294,28.6917895289498,32.656379375079,33.0520130360514,32.0238216131967,59.1899277099818,66.58327895097,61.2709890233201,54.4534831305391,59.6699914115081,61.1649714432579
ENSRNOG00000016530,193.833832507008,133.62995828763,178.1894520187,160.153142058745,160.260037996071,140.804930947425,151.766934946512,152.820822350148,158.511741571532,136.866709790035,137.671935058025,149.176799113512,152.685670337935,154.112969365239,142.024458427327,142.086021235879,158.167391027567,149.034338093945
ENSRNOG00000025285,12.5022577782298,11.2882736049317,13.2825192859855,11.0809684333963,10.5189986329468,11.0065517495496,12.445953122131,12.4678992593361,11.0608927749285,12.6142407545729,11.1964813807762,9.23571030850815,11.4502982774832,10.9285625025908,12.3765515461853,12.7193921526862,12.5360326784075,11.6682898804435
ENSRNOG00000025274,42.8300002793263,42.1637097101204,41.0357704458403,43.4714915464008,46.5104743476371,45.122477092775,75.5354720734598,76.0796301743163,74.7649819899301,78.1907118550008,63.1481549875779,70.924231880011,51.6165020776307,55.806502038693,45.6002982823327,51.601804462855,47.7055103749733,46.3329761433355
ENSRNOG00000016541,69.3484611136184,70.8082617036625,72.2263508777871,70.795076102254,78.7377985907338,72.4415278496251,133.712114792368,142.541166634288,130.111028168238,127.460969297078,130.282257346712,130.90615480755,67.9354311187682,64.2053047027211,68.4710361205306,75.139469656438,69.9960244080079,66.5738871604315
ENSRNOG00000016591,27.7882213898936,25.1197550971405,27.9229958152667,25.8082384453033,27.9475355836134,29.204635319522,39.4667724004418,36.7421357764925,35.9686926703502,36.7878728626395,36.8140307799922,38.5490517224688,31.2403807334481,30.8124748336936,28.5648927320701,33.2243197155575,31.5115471885806,30.4804307080974
ENSRNOG00000048118,25.5417219453679,23.0227240321927,22.2365498589662,22.398709696566,22.5849088295622,23.8109864542049,24.2368560799394,24.6813515950123,25.3236229320731,22.3715977145562,22.4377486870756,23.8421869377248,21.0072401468785,25.9553359436532,21.6472004229856,23.0850177860141,24.1956861726103,21.3294978280994
ENSRNOG00000016912,187.973399173463,227.68403243465,205.391033048466,232.368855139639,225.178759951365,231.883050404853,223.044580951875,209.155371248455,224.752351310107,211.58520903315,211.389568469055,238.271287143958,228.465006575924,218.065298084104,221.272035627996,223.019377709199,225.419967554586,225.711671594002
ENSRNOG00000015334,51.7183241685365,47.6963023070039,43.8789934239905,41.8140817379868,43.5713423766667,42.3598764544418,47.4501962781246,50.4313802693963,45.698951727994,48.2154080409983,41.83005443858,44.4217588208137,48.0551888338466,53.6815037743003,42.1179225621133,45.8531823867299,43.2093041255749,41.3322804802883
ENSRNOG00000014999,262.303228620595,234.778243909686,239.127783311593,202.819605983916,224.405304169531,210.922366196548,206.095157950025,234.752731768643,205.582909320475,206.354914086132,211.120852915917,203.687567564816,248.390328775323,242.199206943992,201.648377853246,229.582765118948,214.027038159924,205.742907279657
ENSRNOG00000028403,11.379008055967,9.99436082017668,9.12377522839262,10.1812316802573,9.3330331008008,10.2610880852375,8.43377086565459,9.3127574059531,10.6034874346119,9.88921313511815,8.06146659415889,9.28590438627178,9.42170212596055,10.5238009284208,9.41182627086331,9.95824296651587,9.18292971275444,8.74271282587168
ENSRNOG00000017272,22.8068530563801,22.6657825743293,26.1831130972942,24.7190834283456,22.1208353604616,21.4430430499193,22.7629932102133,21.5770991263613,22.9534316231599,21.8002209556382,24.4531153356153,25.3982033483974,18.8434042519211,20.2886739052728,22.6825013127806,21.5460166002798,19.8899971371694,23.7447998150134
ENSRNOG00000017428,459.26262557216,358.681547470537,401.530982376981,337.306573295221,413.38633353105,364.838687475109,386.970884573627,434.849792534804,363.013510996713,375.702195017733,374.634267000773,339.914294615311,377.859843156944,343.136624502643,317.696195772991,336.67914174975,327.460987350256,327.460520084984
ENSRNOG00000017752,43.8067391682505,36.9434408888674,33.9064949185381,40.3934447593463,41.5603573438975,33.5458648940455,33.0800332982957,33.8923302315014,33.8479951834278,31.1180573318384,31.4397197172196,32.0238216131967,34.7115341482757,35.6190185269627,33.1296284734388,34.3559382344798,32.5784435867429,32.5215309787289
ENSRNOG00000017864,51.2787916685207,46.1346834288513,52.3237900307353,40.7249267210291,50.8933904446983,46.7449568327484,58.6269897068804,61.5252661409688,57.1340852359088,53.8852235717993,54.8179728402804,49.6419429082313,53.0139794264574,48.9255552778024,44.7061747866007,48.9311847581984,43.0949937972003,44.5980409132987
ENSRNOG00000017945,14.1627138894009,10.6190083714377,12.9005938113086,12.6436691099009,11.7565278838817,11.0504025533326,6.5095610079567,6.7173987846219,6.90266240841402,7.07628139890676,6.85224660503505,7.52911166454469,9.01598289565603,10.2708249445645,10.258890635241,10.8182730408968,12.0025844793263,10.1374646774699
ENSRNOG00000018067,43.3672066682346,44.7069175973975,43.8365572601376,48.3016572737787,45.6854548470139,44.6401182511612,42.2507355988133,39.0321580894318,37.7151494242862,39.2052360734462,41.0239077791641,44.1205943542319,39.4449251684951,42.7023460749382,44.2826426044119,43.0467684598027,42.8282696976597,45.7206460621461
ENSRNOG00000018230,11.4278450004132,12.2252449318233,9.67544535848147,14.2063697864055,11.4987092899369,12.58518068574,11.954665498889,9.71987248380897,10.8113989529376,11.9549598788984,11.10690952973,11.293667496817,10.9994991327004,12.2946328154147,10.8236002114928,11.8140973375484,12.3836189072415,11.4981981912242
ENSRNOG00000018353,42.292793890418,34.1771445904256,35.7312499642167,32.5799413768233,34.7539464637555,33.852820520527,31.6061704285696,36.5894676222966,31.3114746598539,33.0519479004838,34.2164470996522,33.9813906459784,38.0474478196684,33.5446154593413,31.5296180073921,34.4464677159935,31.321029974623,32.2153659381342
ENSRNOG00000039848,23.8812658341968,24.6735782748112,22.5760391697901,27.1341662920345,24.3380752683866,28.7661272816913,27.8805726189843,25.8518074438479,22.6623554975038,23.3824950572571,27.5881301222326,26.2515026703791,24.8841127920106,26.5624783049083,23.5766248085126,28.8336398621391,25.072065356815,26.6703768695852
ENSRNOG00000018510,59.5810722243764,58.3153106784416,55.5913746474155,53.8894960564315,54.1934684471914,56.1290288423245,75.2079469912984,78.7258781803795,83.5388480632757,76.5205336366253,69.8212578905206,79.0054783999556,59.4604071968515,59.4493562062232,59.7180376886277,57.2598970574663,57.8410261575155,56.4704408208054
ENSRNOG00000061213,15.8720069450183,16.954719248514,17.7807526544024,16.2426161224569,17.4285369506667,16.7071562413482,16.0077883906356,13.3330187997798,15.6349461780944,15.4271724907843,14.107566539778,18.8729732391253,15.777970067398,20.8958162665278,16.1883411858849,14.9373644497738,18.8612041817985,15.8525454352382
ENSRNOG00000018615,20.9510491674242,18.4271027622008,21.8970605481423,22.2566459987019,20.1614140464813,16.2247973997344,27.307403725202,28.2436085262512,25.1572937174125,31.6454820323781,34.2612330251753,31.3211045245059,32.0067392795789,28.8392621596147,25.6472265881025,28.064139269272,26.481892740101,22.0438829228204
ENSRNOG00000058539,51.3764655574131,51.2657168856384,52.2389177030294,49.3908122907364,53.7293949780908,45.122477092775,28.5765634185772,35.5207905429249,28.1928018849681,34.5023658269678,47.2491514268757,40.2556503664323,69.3329084675948,60.5624505351908,70.023987455223,73.9625863967588,67.9003350544748,74.1939948374558
ENSRNOG00000018746,74.1833186137932,73.3514695909396,63.1874479771005,70.1794667448431,69.1469468959882,65.6885040670329,63.5398659393006,69.3113420049624,64.2446591626485,63.7304846485392,65.5218090403025,65.4028833260115,68.1157507766813,74.6785104343706,68.0004448069874,64.2306671340274,67.7860247261002,65.5873553629596
ENSRNOG00000048656,119.699350837661,88.2537754567388,91.789422414015,101.338771143026,108.696319207116,82.2641078970319,69.7219018650959,104.679464393691,67.529661152195,83.0254382766141,70.0451875181361,81.5653763659008,96.5160968979978,116.166571786799,113.27132916984,83.5134466964627,89.5811940028452,69.9757209448173
ENSRNOG00000018903,34.7230675012554,26.5029032463614,28.6444106007675,22.9669644880222,28.7209913654478,24.3371960996016,30.5007732762751,35.266343619265,27.6522319373212,25.2724335675242,26.3341242075857,24.8460684929975,29.933063213578,27.5743822403333,22.1648508678831,26.7967265280791,24.843444700066,25.1055333287677
ENSRNOG00000010720,41.36489194594,42.5206511679838,45.873493125081,39.6357717040713,44.2932344397121,45.6486867381717,49.9475750296048,45.4442205656618,47.2374969636044,47.8637915739718,42.8153448000883,42.464189788032,48.2355084917597,39.261872694493,47.4826635365054,44.4047106825094,45.9527520065637,44.9042059538935
ENSRNOG00000027002,43.4160436126808,44.8407706440963,47.6982481707595,41.1037632486666,46.716729222793,47.0080616554468,47.3273743723141,48.3449154953849,47.1959146599392,49.5339697923473,43.8006351615966,44.0704002764682,49.0469469523688,40.9315141879443,47.4356044051511,46.1247708312712,47.8198207033478,47.4895996300267
ENSRNOG00000032735,61.4857130577786,56.129044249028,61.9567992253638,57.5831522008969,54.2450321659803,50.5161259580921,51.9946067931132,50.8893847319841,55.4292107856379,55.9509703155796,54.638829138188,52.402617185231,66.9887529147243,60.9672121093609,56.8003715446601,56.6261906868698,60.0891292822148,53.6129004419213
ENSRNOG00000047137,428.104655015478,361.447843768979,366.224094051294,309.462088513866,398.535982519831,346.158245063523,525.759638139496,592.912221512347,537.783933301316,525.974282613151,506.663175442886,494.71283043835,402.743955948955,395.097891586721,324.237415031241,351.073329310441,324.069780941811,295.857484228039
ENSRNOG00000011561,52.8415738907994,53.8535424551485,51.0082689512927,51.2376403629691,52.9043754774675,53.8487870456051,45.4850457851565,39.8972776298756,39.8358469112086,40.0842772410122,39.0085411306244,40.7073970663049,53.1492191698923,56.7678107773468,48.7532600830719,49.8364795733363,52.6970613806614,50.6873233873495
ENSRNOG00000012124,52.6462261130145,56.3521326601926,51.3901944259696,51.9479588522894,56.8232181054281,52.3578597169808,59.0773366948523,52.8231813517995,53.3085132987155,57.0058197166588,53.2504654469717,56.217367095267,50.7599837025434,57.4255483353731,52.4238723287086,57.9388681688196,55.5929230328163,53.680937117609
ENSRNOG00000012354,55.088073335325,44.4392115039999,42.6483446722539,38.2151347254308,42.3853768445208,39.1149169744949,38.7298409655788,45.0879948725379,36.7171741363228,37.9306263804754,37.0379604076078,44.0202061987046,42.7808388398878,43.5118692232783,37.2708320326187,41.5982967555822,39.2846495180491,32.1133109246026
ENSRNOG00000012505,22.074298889687,21.2826344251084,19.7752523554928,17.6632531010975,20.9348698283156,15.7862893619038,19.6515049296806,22.6966655904649,17.2982383247002,19.734474211858,18.7205168686579,21.0313185829615,19.5646828835736,23.526766498633,19.5765986433957,19.2827795624353,17.3370664701381,17.4854256517434
ENSRNOG00000039740,29.5951883344033,23.1565770788915,25.1646451648224,25.8082384453033,24.6990212999093,21.4868938537024,24.4824998915604,26.0044755980439,29.606600209583,31.33781762373,33.0072271105283,34.5335255013783,31.9616593651006,32.8362827045437,27.4825327109209,32.3642896411766,28.1584442229275,29.8681006269079
ENSRNOG00000012655,34.5277197234706,38.1927359913895,37.4286965183362,26.4712023686689,34.6508190261776,35.212195437802,29.7638418414121,27.7856040636633,27.9017257593121,23.1187827069873,22.8408220167835,21.7340356716523,33.9451756021449,33.9999722302826,32.8943328166673,32.6811428264748,36.7317188510178,32.011255911071
ENSRNOG00000049248,130.931848060289,100.657491117494,99.3006234159941,107.494864717135,121.948194935878,88.7101760531426,76.1086409672421,120.048058582751,75.3471342412422,95.4199187392956,108.426725691437,97.1255404726265,104.675561418566,131.092154834319,86.4946834292338,93.8790723297905,106.880157030192,81.5079374738854
ENSRNOG00000013252,22.2696466674718,20.0333393225863,19.6903800277869,21.0254272838801,21.0895609846825,19.8644141137289,14.2064004387483,16.8443863462867,15.1775408377778,12.482384579438,15.809431709656,15.3593877956712,24.0275944169233,19.1249843795339,19.5765986433957,20.7312512666558,22.2524105902431,20.1388560035643
ENSRNOG00000013389,6.54415055579216,6.2018578303775,6.91709470803719,7.29260315702148,7.47673922439843,5.87600770693085,12.0365467694294,14.5543640333475,10.5619051309467,11.5154392951154,12.5848450719925,10.0388155527262,8.47502392191666,6.98213715443303,5.78827315658094,6.92550533580422,6.02034396105893,6.70161255524016
ENSRNOG00000039717,21.3417447229938,21.8626642941365,19.3508907169629,16.3373252543663,20.8833061095267,18.59274080402,22.8039338454835,25.64824990492,22.995013926825,24.4373444583364,22.7512501657373,21.9850060604705,22.3145576667487,25.0952175985419,23.482506545804,23.2660767490416,21.3379279632468,19.0502691925609
ENSRNOG00000013596,12.306910000445,8.56659498872287,10.6514771271002,10.0391679823932,11.0861995396253,8.9017131679624,11.1767934287558,8.29496971131341,10.2292467016256,9.44969255133512,11.5547687849611,10.2897859415444,10.2782205010479,12.5476087992709,9.69418105898921,12.402538967388,12.1549982504924,10.9198864478786
ENSRNOG00000014000,47.0788144461466,38.7727658604176,42.181546869871,37.4101071042011,42.075994531787,37.3170340193892,40.8178133643574,44.731769179414,42.4555320421127,46.9407983480275,46.532576618506,43.0665187211956,43.0963982412358,44.7261539457884,40.5649712274209,42.50359157072,39.5132701747982,39.2911802096568
ENSRNOG00000029670,145.680605283045,132.202192456176,138.214585669185,159.016632475832,158.094361806935,159.74847818171,149.638021912464,127.274351214692,156.141550262618,142.009100620297,139.060298749241,187.073327825054,144.571285731844,127.044539092618,150.306865545687,150.052615609091,159.196183982938,174.650146490371
ENSRNOG00000014528,12.0138883337677,14.322275996771,14.8102211846931,11.2230321312603,13.4065668851282,13.944555603015,16.6218979196882,15.4703729585232,17.4229852356956,18.4598645188872,16.5260065180257,16.1624930398893,13.9296935737886,13.559512734696,12.9412611224371,14.4847170422049,12.9170671063226,13.9815368538259
ENSRNOG00000031995,77.4553938916893,70.3174671991002,68.5344046225771,63.6918912090513,67.6000353323196,66.8724757691757,53.4275290275691,61.7797130646287,55.5123753929681,52.2589974118021,53.8774684042952,57.5224131171214,74.7424982049885,78.9791021599272,66.1651386841691,75.7731760270344,64.7758527455708,59.2939628618457
ENSRNOG00000009968,9.66971500034961,13.4745400343454,11.50020040416,11.8859960546259,12.2206013529823,12.58518068574,13.8788753565869,12.4678992593361,9.93817057596958,12.2626242875465,13.5253495079777,12.799489829726,11.3601384485266,9.86606337039449,9.83535845305216,11.6783031152777,9.44965381229503,10.5116663937523
ENSRNOG00000010701,10.4999430559352,8.29888889532528,8.78428591756871,8.23969447611518,8.81739591291125,6.48991895989377,5.69074830255334,6.05583678310611,3.57607811520244,6.81256904863695,7.56882141340473,5.06960185412676,12.2166568236139,10.5238009284208,12.6589063343112,13.7152164493378,10.3641364392913,12.1445466102576
ENSRNOG00000042536,33.5509808345464,27.39525689102,29.6204423693863,20.599236190288,35.4758385268008,22.9778211823266,18.8736328595474,19.9995281996698,16.3418453404019,13.2735216302475,14.7345694971015,15.108417406853,29.7076636411866,27.9791438145034,30.0707849354083,29.9199936403045,28.5775820936342,26.5343035182098
ENSRNOG00000011951,42.1951200015256,43.9484169994376,41.6723129036351,37.6468799339745,41.0447201560079,44.8155214662935,79.9980013179081,74.5529486323567,77.7173255501554,83.5528629771538,82.6300325901286,77.9012086891557,68.070670862203,67.5951828863951,67.4357352307356,64.9096382453807,64.6615424171962,67.9686390120297
ENSRNOG00000026928,11.8185405559829,11.8236857917269,10.3968601439823,10.7968410376682,10.1064888826351,13.7691523878827,8.35188959511425,12.1625629509442,10.1460820942953,7.86741844971622,8.15103844520509,9.13532215298089,10.1880606720913,11.4851096670746,13.4589115673345,11.9951563005759,11.011894966747,13.6413534753873
ENSRNOG00000013002,108.124995003909,87.8968339988753,92.2137840525449,91.1101848968139,94.2584779462092,79.4576564549157,85.8934527968122,100.913649923525,95.2650576968465,100.73811780307,97.2750302361839,94.3648661956267,99.5815310825208,95.9284930782973,82.1181842132824,96.2328388491488,84.3991257831996,71.982802877605
ENSRNOG00000013121,42.0486091681869,39.4420310939116,41.2479512651052,36.6997886148808,41.4056661875306,39.6411266198917,44.0930641859708,48.7011411885088,46.6137624086272,48.6988806831596,45.5472862569977,44.8735055206863,42.330039695105,41.5892517459706,35.9061172233435,37.2528816429207,36.8079257366008,32.3514392895096
ENSRNOG00000013177,10.0604105559193,11.5113620160964,12.6035406643377,8.57117643779798,11.2408906959921,9.77872924362373,24.7690843384516,24.0197895934965,22.8702670158296,21.5804606637467,22.3481768360294,20.2282133387434,11.9461773367442,9.51189699299572,10.7765410801385,9.14347763289185,11.3167225090791,9.83129963687516
ENSRNOG00000050275,7.03252000025426,7.22806452173492,6.95953087189018,5.01958399119661,5.98139137951874,5.52520127666632,15.8849664848251,15.0123684959353,14.7201354974612,14.8997477902447,11.8682702636228,13.7029832294713,7.9340649481773,5.2619004642104,6.58827838960432,5.65809259461129,6.47758527455708,6.76964923092788
ENSRNOG00000013963,322.372670289433,301.481678847919,320.223292434654,238.524948713748,307.83540117006,293.581131327627,396.264408779955,403.858157233026,342.638182200792,309.774107450279,280.135964147021,331.933436250893,319.436273993093,283.333101919021,282.401847257254,289.241693436529,270.801167919277,279.086443671017
ENSRNOG00000009980,63.0484952800573,58.6722521363051,58.2224168063008,60.282362460314,57.6482376060513,54.0241902607374,38.4432565186876,40.8132865550513,40.4595814661858,40.0403251826339,39.9938314921327,42.9661305656683,53.5098584857185,54.1874557420128,49.0826740025522,54.7703363158373,51.7444753108736,48.4080947518109
ENSRNOG00000010125,140.210867505069,120.110800571052,125.441300349435,112.419739576422,128.135841190552,110.504025533326,145.462077114907,162.337137295029,137.679007435294,144.690176181373,149.137131991939,142.149628226604,134.20290540184,130.839178850462,114.636043979115,127.465509971403,115.605845429448,110.219414614102
ENSRNOG00000010369,59.3368875021453,51.533422979036,54.1061089125609,49.7696488183739,51.6668462265326,51.9632024829332,60.5102589293081,66.0544213821154,57.7994020945511,57.9288129426032,59.6996387222989,61.1865807938665,56.0343336965022,55.4523356612942,53.6003506125666,55.2682484641631,52.5827510522869,51.1635801171635
ENSRNOG00000010461,216.884870285619,208.007634569927,210.186319563854,230.04848140786,217.908275602123,215.9652086316,143.619748527749,129.615262912364,135.683056859367,139.943353876516,135.163923228731,140.292447349349,221.432539917312,231.928381999428,214.919052895164,210.526309260297,228.011001664409,215.608225254376
ENSRNOG00000010971,87.613478336501,90.4846595683853,95.69354948849,88.5530383352609,91.009963662505,85.0705593391481,128.758297924678,134.856869539758,123.748935707471,135.855812447334,137.89586468564,125.987135186714,88.1312328050377,95.0177795364147,88.1888121579892,89.3978629948584,90.1908490875094,84.7056612312081
